var,0,1,2,3,4,5,6,7,8,9,dt
other_budget__42_amount_min_6m,1601611156,90833954,126660054,84993523,49646798,126451698,110704269,43172549,0,0,2020-02-01
credit_card__58_cnt_1m,2171643486,43287854,10033992,3975976,2042145,1711045,1245189,134314,0,0,2020-02-01
bank_budget__23_amount_max_6m,2033537223,21264394,13638985,16872648,12566699,13985134,38957738,42988849,40262331,0,2020-02-01
car__501_amount_cnt_6m,2226159664,2429241,1221524,1159469,1313305,766473,397084,338858,219416,68967,2020-02-01
other_budget__42_alipay_amount_sum_6m,1839916870,49140668,38594089,42271689,50651098,39139715,85840747,54912759,33606366,0,2020-02-01
chat__6_amount_cnt_3m,2233507216,344167,162762,48677,4417,2014,4745,3,0,0,2020-02-01
onlineshopping__1_cnt_1m,1981843027,163804733,48733859,19181318,8707118,6701513,5086613,15820,0,0,2020-02-01
car__501_amount_sum_6m,2226160051,566531,663441,1001774,763480,780751,1976920,1361870,799183,0,2020-02-01
airplane__7_cnt_1m,2231995375,1448371,391242,114265,105145,19603,0,0,0,0,2020-02-01
other_budget__41_orgcnt_3m,2015477691,134848176,51857185,27189117,3165981,952353,316691,109977,71573,85257,2020-02-01
live__7_cnt_3m,2234072198,979,824,0,0,0,0,0,0,0,2020-02-01
airplane__1_cnt_1m,2217920383,10954014,2715794,1006708,537224,498737,427533,13608,0,0,2020-02-01
credit_card__1_cnt_6m,2175640998,25485803,10089241,5705069,6600268,2115645,1654974,3173053,2422534,1186416,2020-02-01
hotel__1_cnt_6m,2011957316,131127297,46284629,19642479,9549480,5083948,4816258,5503057,109537,0,2020-02-01
credit_card__20_cnt_3m,1965861801,92691706,101762968,23607251,17235779,7276583,5314176,9308662,6708909,4306166,2020-02-01
other_budget__42_amount_cnt_3m,1735186780,181315635,89847715,93658746,45057663,24390672,15028627,24618536,16144601,8825026,2020-02-01
airplane__1_cnt_6m,2188338933,25754051,8423315,4016544,2232125,1395031,1560018,1113836,981292,258856,2020-02-01
credit_card__59_cnt_1m,2203387561,26085846,3648558,721398,227984,2654,0,0,0,0,2020-02-01
credit_card__20_amount_cnt_1m,2033769724,124853680,36062972,22100275,4871976,7184862,5184851,45661,0,0,2020-02-01
bank_budget__24_amount_max_6m,2233675971,63121,102381,14551,6832,12025,3272,24782,61553,109513,2020-02-01
live__6_cnt_1m,2233984485,51100,23696,6204,5143,1837,951,585,0,0,2020-02-01
bank_budget__21_amount_big_3m,2008993824,72923890,42792343,30785869,30647802,14419477,4607911,13790403,9300195,5812287,2020-02-01
chat__7_amount_sum_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
bank_budget__24_amount_sum_3m,2233734822,133454,17698,11182,19309,4813,2078,32904,44615,73126,2020-02-01
car__1_cnt_1m,2209515905,16643808,4485021,1513341,730608,375151,399733,404628,5806,0,2020-02-01
credit_card__60_orgcnt_6m,2209531767,13454505,6927846,1715089,836888,501222,817929,230199,58556,0,2020-02-01
invest__123_amount_cnt_1m,2229861424,2634811,643937,306461,216219,195673,133006,66904,15566,0,2020-02-01
invest__124_amount_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
credit_card__20_cnt_1m,2024289219,126615475,36813805,15312188,8816232,5682254,6785497,4842308,2974192,1942831,2020-02-01
hotel__6_cnt_6m,2138172173,79204035,10173900,3005928,1329046,2187551,1368,0,0,0,2020-02-01
other_budget__41_orgcnt_1m,2134361825,93853365,5336940,461164,60707,0,0,0,0,0,2020-02-01
credit_card__58_cnt_6m,2120895893,51888847,15425236,14204187,10906380,6059407,2057628,6238004,3443936,2954483,2020-02-01
bank_budget__22_cnt_1m,1659056358,173915897,140266370,65476993,53658911,22527593,30187158,45625631,29525271,13833819,2020-02-01
government__111_cnt_1m,2131068589,38615849,8692282,3610130,2187670,49862766,36715,0,0,0,2020-02-01
bank_budget__22_cnt_6m,1350081704,182751251,205829455,120467545,91475919,59132615,46480149,83916739,60716830,33221794,2020-02-01
chat__7_cnt_1m,2234066823,6255,790,133,0,0,0,0,0,0,2020-02-01
onlineshopping__7_cnt_6m,2175179610,37333381,11469871,4152840,2047342,1827390,2045006,18561,0,0,2020-02-01
airplane__7_cnt_6m,2227722403,4263813,1254866,384288,191709,85083,162383,9456,0,0,2020-02-01
invest__1_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
live__1_cnt_3m,2221247768,8734101,2017304,753226,364858,228831,360674,365580,1659,0,2020-02-01
credit_card__20_orgcnt_1m,2042929305,155774414,22971694,7729529,2954065,1114845,599970,179,0,0,2020-02-01
credit_card__55_amount_cnt_3m,2107957177,59949540,19260666,17063486,10864385,3918423,1468591,6804054,3907841,2879838,2020-02-01
airplane__7_amount_cnt_1m,2233101751,705188,168351,98711,0,0,0,0,0,0,2020-02-01
gong_ji_jin__1_cnt_1m,2232320172,1160166,327749,119331,58125,47976,38712,1770,0,0,2020-02-01
medical__7_cnt_6m,2223660513,8077016,1505552,391665,165377,263278,10600,0,0,0,2020-02-01
live__7_amount_sum_3m,2234073934,0,67,0,0,0,0,0,0,0,2020-02-01
bank_budget__22_amount_cnt_6m,1656153788,112772198,120125575,60116320,48833834,45956447,38159961,71829873,51333104,28792901,2020-02-01
car__502_amount_cnt_6m,2234035372,34946,2613,1070,0,0,0,0,0,0,2020-02-01
medical__6_cnt_6m,2210137334,13766171,4272864,1852976,1092013,1113630,1835256,3757,0,0,2020-02-01
bank_budget__1_cnt_1m,2039612991,92890412,39224464,20140647,19805363,5158643,3572509,7134333,4549640,1984999,2020-02-01
airplane__7_amount_sum_1m,2233101751,19198,23474,33826,104865,83408,81132,111076,180454,334817,2020-02-01
chat__1_cnt_3m,2052966575,103451433,38462980,16948634,8311070,4448143,4321096,5095232,68838,0,2020-02-01
gong_ji_jin__17_cnt_1m,2231087161,2455360,452073,72954,6453,0,0,0,0,0,2020-02-01
invest__127_cnt_1m,2233986894,59545,10070,3126,1978,5526,3673,3189,0,0,2020-02-01
credit_card__55_amount_max_6m,2063248766,49782838,28781716,19114337,8607239,10370597,19653029,18817779,15697700,0,2020-02-01
invest__122_amount_cnt_1m,2230544865,2963367,276976,95977,51884,51200,86191,3541,0,0,2020-02-01
games__6_cnt_6m,2181581916,40039048,6784152,2201378,1062427,641091,681438,1081850,701,0,2020-02-01
other_budget__41_amount_min_6m,2003728384,34136781,82703855,37302543,30940919,24634613,16365160,4261746,0,0,2020-02-01
bank_budget__22_amount_cnt_3m,1733507488,102960193,93522235,68617218,50712145,31906535,26820801,61974255,41560851,22492280,2020-02-01
airplane__7_amount_sum_6m,2232108704,5016,196150,178607,226124,143576,185549,270293,379150,380832,2020-02-01
medical__1_cnt_1m,2205507487,18757574,5476326,1931754,1413609,979508,7743,0,0,0,2020-02-01
credit_card__20_orgcnt_3m,1988452589,98306541,85066788,23009178,11093299,9213141,9167734,4821242,2436408,2507081,2020-02-01
credit_card__54_cnt_6m,2229125421,4432397,410067,72475,33470,171,0,0,0,0,2020-02-01
credit_card__20_amount_min_3m,1981071060,40146792,43357386,55156641,25078814,21212335,38488219,18266788,11295966,0,2020-02-01
credit_card__60_overdue2_3m,2232791581,340863,110773,71325,86045,250484,368696,41184,13050,0,2020-02-01
bank_budget__24_amount_cnt_6m,2233675970,314734,37500,16904,7837,8551,5803,6702,0,0,2020-02-01
credit_card__60_orgcnt_1m,2223374486,10159166,451315,88326,708,0,0,0,0,0,2020-02-01
credit_card__55_amount_big_3m,2186076135,20694780,9231365,5675874,3260336,2214421,1606271,3123184,1124848,1066787,2020-02-01
invest__121_cnt_1m,2231923813,1717502,250526,59628,31538,34816,54829,1349,0,0,2020-02-01
other_budget__41_amount_big_3m,2230880148,1760687,607454,425338,76444,150113,171898,1919,0,0,2020-02-01
bank_budget__21_amount_sum_3m,1863623124,73313518,33786139,58718124,45367092,44145969,67586248,26245040,21288747,0,2020-02-01
other_budget__41_amount_big_1m,2232215674,1091310,344624,232656,40338,99571,37251,12577,0,0,2020-02-01
games__7_cnt_1m,2233619336,286054,91427,32489,16026,16373,12210,86,0,0,2020-02-01
chat__7_cnt_3m,2233928004,134829,9383,1137,236,215,66,131,0,0,2020-02-01
credit_card__60_overdue2_1m,2233107193,182160,685940,65090,17373,15044,1201,0,0,0,2020-02-01
other_budget__41_amount_max_1m,2160917732,18401638,4181703,20666214,15046649,12027903,2832162,0,0,0,2020-02-01
bank_budget__22_amount_max_3m,1733507494,75247299,57902670,69870531,42725051,44173046,100262090,49819539,60566281,0,2020-02-01
car__501_amount_sum_1m,2229399895,471206,559366,713875,473345,451010,809264,712865,483175,0,2020-02-01
car__502_cnt_6m,2231283736,2271604,306491,94551,71748,42491,3380,0,0,0,2020-02-01
invest__125_amount_cnt_1m,2234069800,2922,568,235,476,0,0,0,0,0,2020-02-01
credit_card__20_amount_sum_1m,2033770036,86325239,33235012,24071028,9967505,8365671,15084219,12044012,11211279,0,2020-02-01
bank_budget__1_cnt_3m,1845957893,146161443,73801839,71470216,44292064,14598824,5125550,17939741,10110967,4615464,2020-02-01
credit_card__58_cnt_3m,2146643381,41153051,14233702,10744653,9589507,2744492,1916638,3319679,2349590,1379308,2020-02-01
other_budget__41_amount_max_3m,2062814480,6970146,48821544,75639047,16343580,10784056,9129170,2594196,977782,0,2020-02-01
bank_budget__24_amount_cnt_3m,2233734769,275179,34106,29947,0,0,0,0,0,0,2020-02-01
bank_budget__21_amount_sum_6m,1798546716,81248108,47309905,71147622,52067020,46709808,73543221,32590557,30911044,0,2020-02-01
credit_card__52_cnt_1m,2233155205,563495,324171,28242,2888,0,0,0,0,0,2020-02-01
onlineshopping__1_cnt_6m,1569853159,269762605,131106357,79391821,86648044,41045436,12169919,27131510,10740073,6225077,2020-02-01
bank_budget__21_amount_cnt_1m,1976694569,103504112,50847879,28077364,29678838,14379084,4605203,13330458,8002297,4954197,2020-02-01
bank_budget__21_amount_max_6m,1797440555,74499573,41134154,43271659,36430453,41546525,79942334,65305939,54502809,0,2020-02-01
games__1_cnt_6m,1950337934,136281832,56417355,29584294,28956019,7635532,5333429,8932568,6763610,3831428,2020-02-01
express__6_cnt_6m,2113837275,70222644,22247614,9783356,5314236,3200885,2119401,3293145,2202892,1852553,2020-02-01
hotel__6_cnt_1m,2221279930,9870423,1710868,572645,637712,2423,0,0,0,0,2020-02-01
credit_card__52_cnt_6m,2228790648,3955251,1100208,147356,80213,325,0,0,0,0,2020-02-01
business_insurance__31_amount_sum_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
credit_card__55_orgcnt_3m,2128608757,56152103,19422141,15974979,5375764,3208806,3387959,1631790,311702,0,2020-02-01
express__82_cnt_1m,2187841520,32883450,8246421,2568327,1134613,507790,891618,262,0,0,2020-02-01
car__12_cnt_1m,2229380182,3838425,615461,130089,42385,20205,40966,6288,0,0,2020-02-01
credit_card__1_cnt_1m,2218896857,8643742,3068126,1454159,760851,427734,428674,393284,574,0,2020-02-01
bank_budget__21_orgcnt_1m,1923108520,249311975,47108758,9991587,2702944,1821188,29029,0,0,0,2020-02-01
airplane__7_amount_cnt_6m,2232108700,1466528,326398,86152,80424,5799,0,0,0,0,2020-02-01
other_budget__41_amount_cnt_1m,2160917726,46342748,14939073,4934794,2500173,1959274,2478608,1605,0,0,2020-02-01
express__6_cnt_1m,2203371037,21503198,5068136,1751504,826013,440923,461779,645097,6314,0,2020-02-01
chat__7_amount_sum_3m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
live__1_cnt_1m,2228954458,3547517,776403,294928,151042,231987,114362,3304,0,0,2020-02-01
other_budget__41_jdpay_amount_sum_6m,2229092600,2489045,634407,304555,867020,476865,150456,59053,0,0,2020-02-01
other_budget__42_amount_min_1m,1964705230,29111369,50091904,26909399,23900555,12273557,56321587,45661857,25098543,0,2020-02-01
games__6_amount_cnt_1m,2233787329,171487,36982,18353,11733,14481,16171,15715,1750,0,2020-02-01
invest__126_amount_sum_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
edu_pay__7_cnt_1m,2233659939,283800,103538,16725,6364,2769,866,0,0,0,2020-02-01
bank_budget__21_amount_big_6m,1960546450,77711525,42791881,50849196,33130059,18244761,10940359,19522756,12728581,7608433,2020-02-01
bank_budget__21_amount_sum_1m,1977061356,33254587,24470124,31926587,27458148,25771638,58832387,32272434,23026740,0,2020-02-01
credit_card__60_amount_sum_6m,2211149093,9315278,3441147,2973535,1514722,1450922,2289345,1274727,665232,0,2020-02-01
car__12_cnt_6m,2217170814,11610541,2796067,1030521,513343,468380,203624,276209,4502,0,2020-02-01
motion__1_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
bank_budget__24_amount_sum_6m,2233676074,62004,110365,7118,8922,9909,17634,39571,30858,111546,2020-02-01
credit_card__55_amount_sum_3m,2107958402,40752729,12886327,14727127,8431822,8574952,15903641,13373362,11465639,0,2020-02-01
airplane__6_cnt_6m,2215548866,12969094,3176204,1189615,510895,225779,448542,5006,0,0,2020-02-01
credit_card__62_cnt_1m,2232965854,1033931,64257,6269,3303,387,0,0,0,0,2020-02-01
credit_card__20_amount_max_3m,1981071048,101382824,39632525,36611512,13890124,12948999,20122175,15777370,12637424,0,2020-02-01
other_budget__41_alipay_amount_sum_6m,2159576984,8923353,18328630,25099237,7707396,3864252,3892207,2897861,3784081,0,2020-02-01
onlineshopping__7_cnt_1m,2220319586,10164471,2288861,607966,271191,128146,284855,8925,0,0,2020-02-01
credit_card__55_amount_max_3m,2107957179,38878114,14657687,13396747,7419793,8250446,16436035,13503704,13574296,0,2020-02-01
games__6_cnt_1m,2228287192,4197774,848848,259205,136678,69984,117954,155037,1329,0,2020-02-01
business_insurance__1_cnt_1m,2194245648,24352810,7505793,3310801,1765728,1570861,1314020,8340,0,0,2020-02-01
live__7_amount_cnt_1m,2234073939,60,2,0,0,0,0,0,0,0,2020-02-01
credit_card__56_cnt_1m,2225725421,5680047,1347280,814637,149142,193446,158463,5565,0,0,2020-02-01
credit_card__60_cnt_1m,2222795954,5047037,2441721,1835783,782678,777884,230064,160801,2079,0,2020-02-01
bank_budget__24_amount_max_3m,2233734769,136763,9397,15992,2943,18548,947,32605,55593,66444,2020-02-01
bank_budget__22_cnt_3m,1464771755,174502820,203634783,89389219,66365742,41190651,40112346,71663130,53499999,28943556,2020-02-01
other_budget__42_amount_sum_3m,1735318515,80505781,62752107,98546149,57236157,56640645,101764231,24966351,16344065,0,2020-02-01
other_budget__41_orgcnt_6m,1947064913,150588791,57964627,50651797,24282724,1789776,1143976,420631,67417,99349,2020-02-01
credit_card__56_cnt_3m,2219612097,6858945,3580400,1349575,781803,466990,543602,503939,259794,116856,2020-02-01
express__7_cnt_1m,2229635423,3617964,646240,101491,35599,36966,318,0,0,0,2020-02-01
edu_pay__1_cnt_3m,2143845603,50185717,19170293,8293086,4342407,2510728,3742320,1979491,4356,0,2020-02-01
express__82_cnt_6m,2063824716,92605269,34644626,23994797,5147031,5768998,8079500,9064,0,0,2020-02-01
other_budget__41_amount_cnt_3m,2062814470,74078285,36679372,21003947,18133520,10393063,2842219,5545016,1882171,701938,2020-02-01
credit_card__56_cnt_6m,2212910872,9279530,4778928,2093235,2073062,584447,743649,823637,565342,221299,2020-02-01
chat__7_amount_cnt_3m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
credit_card__60_cnt_3m,2216737978,6955174,3102859,2273945,926626,797782,1436763,1128519,490936,223419,2020-02-01
credit_card__20_cnt_6m,1918175837,99387476,101140740,46567143,21552726,10101133,7422538,15077008,9258651,5390749,2020-02-01
invest__124_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
live__6_amount_cnt_3m,2234028632,35639,6289,1914,633,267,168,459,0,0,2020-02-01
other_budget__41_cnt_6m,1937730324,115740884,87111592,46407941,22704435,6879359,6748120,6517694,2400149,1833503,2020-02-01
other_budget__41_alipay_amount_sum_1m,2213944178,4549532,822135,9744603,2815553,2198000,0,0,0,0,2020-02-01
onlineshopping__6_cnt_6m,1734675013,189670385,94637586,57917833,64765657,18513585,23772759,23283339,15022450,11815394,2020-02-01
chat__6_amount_cnt_1m,2234016681,45867,9397,834,1211,11,0,0,0,0,2020-02-01
games__6_amount_sum_1m,2233787364,12229,53536,48349,63920,48110,28994,30738,536,225,2020-02-01
other_budget__41_wechatpay_amount_sum_3m,2210048083,913650,1377503,2213812,1791642,2142598,4966370,4638123,5982220,0,2020-02-01
car__501_cnt_1m,2225146776,6690850,1618523,388958,91314,90168,46309,1103,0,0,2020-02-01
credit_card__55_orgcnt_6m,2085388334,74559750,21361342,13389627,17463841,7192619,3703512,5935826,2827037,2252113,2020-02-01
credit_card__62_cnt_3m,2231694620,1997524,303931,52998,24730,198,0,0,0,0,2020-02-01
other_budget__42_amount_cnt_1m,1964705188,140930334,52757815,26770973,14513014,8683801,9447458,7766292,5358018,3141108,2020-02-01
law__29_cnt_6m,2231750011,1249007,495294,262286,157279,86906,67238,5980,0,0,2020-02-01
express__81_cnt_6m,1637925434,159855848,84406324,96020409,77676914,32652183,24323316,55521036,38615108,27077429,2020-02-01
games__6_amount_sum_6m,2208779252,1743809,483492,263059,8204211,884232,854421,12116370,745155,0,2020-02-01
business_insurance__31_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
credit_card__54_cnt_3m,2231219112,2591884,217233,45671,101,0,0,0,0,0,2020-02-01
live__6_amount_cnt_1m,2234063440,7015,1228,908,564,206,65,188,72,315,2020-02-01
business_insurance__33_cnt_1m,2230318677,2215550,707438,350650,227733,78072,67399,97592,10890,0,2020-02-01
car__501_amount_cnt_1m,2229399839,3850856,633044,116331,47041,24455,2435,0,0,0,2020-02-01
credit_card__54_cnt_1m,2233084034,934127,48205,7520,115,0,0,0,0,0,2020-02-01
other_budget__42_amount_big_1m,2228513552,3779494,917985,351134,182249,98491,141439,88065,1592,0,2020-02-01
airplane__2_cnt_1m,2228277850,4564057,965512,127041,136958,2583,0,0,0,0,2020-02-01
bank_budget__22_amount_max_1m,1853481497,65854196,42320934,51963047,39055469,29966456,57790673,46972832,46668897,0,2020-02-01
credit_card__55_amount_big_6m,2171219183,25415694,10594725,6355782,7105915,2334210,3210932,3472748,2452612,1912200,2020-02-01
invest__125_amount_sum_1m,2234069802,456,110,108,18,970,284,771,962,520,2020-02-01
credit_card__55_orgcnt_1m,2176437732,48230631,7136345,1667729,438953,161510,1101,0,0,0,2020-02-01
bank_budget__23_cnt_1m,2105930406,54946087,23307081,10939085,11824484,6545971,4309454,8781148,5342498,2147787,2020-02-01
games__7_amount_cnt_1m,2234059394,11722,2885,0,0,0,0,0,0,0,2020-02-01
credit_card__55_amount_cnt_6m,2063248763,82747207,36443708,13494961,10735274,4394922,4549812,8139032,5480361,4839961,2020-02-01
credit_card__20_amount_min_6m,1937345651,41302669,45210590,60731816,37592124,27947756,47076115,23920424,12946856,0,2020-02-01
live__7_cnt_1m,2234072591,617,793,0,0,0,0,0,0,0,2020-02-01
credit_card__20_amount_max_1m,2033769733,88440989,25883590,27022766,9934884,9041051,16291819,12860543,10828626,0,2020-02-01
credit_card__53_cnt_1m,2230881046,2937365,189931,65385,274,0,0,0,0,0,2020-02-01
edu_pay__6_cnt_1m,2222725849,9807714,916153,216435,100969,65789,224753,16339,0,0,2020-02-01
credit_card__60_amount_sum_3m,2219212418,5545168,2292661,1874029,963005,904655,1638004,1020708,623353,0,2020-02-01
credit_card__55_amount_max_1m,2162732420,17658673,6007389,7849766,4922938,4598397,12308711,8826495,9169212,0,2020-02-01
other_budget__42_amount_max_1m,1964705207,48040149,26318643,37147621,21766784,27606275,50508656,47640754,10339912,0,2020-02-01
bank_budget__22_orgcnt_6m,1417859998,223975772,191526245,121971268,154726328,44629438,29076124,32881381,11946454,5480993,2020-02-01
bank_budget__24_cnt_6m,2227283903,5102924,913088,354750,202088,212882,4366,0,0,0,2020-02-01
invest__123_amount_sum_1m,2229861827,485529,497677,530469,234896,565160,689963,626148,582332,0,2020-02-01
live__7_amount_sum_1m,2234073939,0,62,0,0,0,0,0,0,0,2020-02-01
bank_budget__23_amount_max_3m,2071824635,17956472,10652719,12554067,10989352,10682041,29029759,34550792,35834164,0,2020-02-01
credit_card__55_amount_sum_1m,2162733364,18733452,5518743,7806488,4613421,6394161,10818071,8921421,8534880,0,2020-02-01
other_budget__42_amount_sum_6m,1602029655,98914406,84685493,138504497,83811278,83648312,95291223,30155694,17033443,0,2020-02-01
edu_pay__6_cnt_3m,2203811958,18838636,4758225,1384679,920123,870392,2744637,659763,85588,0,2020-02-01
chat__6_cnt_3m,2228804996,3609261,859496,334658,136067,71692,74678,182525,628,0,2020-02-01
invest__126_amount_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
bank_budget__21_orgcnt_3m,1805252491,150834972,100319219,105370447,29692854,17454940,16864619,7929592,354867,0,2020-02-01
car__502_amount_sum_6m,2234035372,22887,983,1480,133,787,51,1797,6532,3979,2020-02-01
credit_card__60_amount_sum_1m,2224317959,3822048,1508130,1219439,567269,553506,981726,630333,473591,0,2020-02-01
other_budget__42_amount_min_3m,1735186847,122496899,70168712,31010840,52052105,98730770,89831162,34596666,0,0,2020-02-01
invest__126_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
credit_card__55_amount_cnt_1m,2162732419,39659345,11576324,5609205,5571884,1584425,1149693,2985051,1765387,1440268,2020-02-01
credit_card__59_amount_cnt_3m,2194087180,29062455,9972548,951071,747,0,0,0,0,0,2020-02-01
car__501_cnt_6m,2218677142,4827315,2335736,1886257,2112149,1607976,1106202,923600,463234,134390,2020-02-01
credit_card__52_cnt_3m,2230713453,2225907,970007,161938,2696,0,0,0,0,0,2020-02-01
games__7_amount_sum_6m,2234018976,1175,1474,9368,5515,7536,9237,9555,9094,2071,2020-02-01
bank_budget__24_amount_cnt_1m,2233815019,229995,20726,8261,0,0,0,0,0,0,2020-02-01
credit_card__60_overdue1_1m,2223477397,5079544,1897280,1755792,761974,762677,147454,190110,1773,0,2020-02-01
credit_card__60_orgcnt_3m,2217731185,9954262,4492987,1357998,267957,131603,137812,197,0,0,2020-02-01
bank_budget__1_cnt_6m,1689476684,180554831,154928389,92662797,41301531,22496249,9769225,23256383,13339820,6288092,2020-02-01
credit_card__55_cnt_6m,2025204808,95573574,46707115,18410404,14127009,5773512,5929627,9625641,6825304,5897007,2020-02-01
games__6_amount_cnt_6m,2208779181,22681984,1825768,392763,172267,58020,163354,664,0,0,2020-02-01
invest__123_cnt_1m,2215817410,10041544,3365050,1520008,960074,565862,407051,1385184,11818,0,2020-02-01
credit_card__60_cnt_6m,2207494196,10221758,4474562,4566398,2624297,1940588,706263,1452751,384738,208450,2020-02-01
bank_budget__21_amount_max_3m,1863088067,58723781,35540892,33361713,27009911,28143418,73724126,52628940,61853153,0,2020-02-01
hotel__27_cnt_1m,2143890861,68768012,14051786,4077814,2025275,694383,561488,4382,0,0,2020-02-01
airplane__2_cnt_6m,2211581374,17695450,3131007,796410,413601,183289,270914,1956,0,0,2020-02-01
other_budget__42_amount_max_3m,1735186803,91537958,46254810,83453219,53697209,79922377,106945959,20878002,16197664,0,2020-02-01
bank_budget__23_amount_min_6m,2033537227,14572054,21687684,38983034,21061605,14276945,25566126,25749710,38639616,0,2020-02-01
hotel__7_cnt_1m,2230768618,2410988,589728,287858,16809,0,0,0,0,0,2020-02-01
other_budget__0_cnt_6m,2046845731,89064588,41171350,18950861,17766511,4962797,5309470,4405092,4004320,1593281,2020-02-01
invest__122_cnt_1m,2178962740,43954769,9387078,893558,258466,610366,7024,0,0,0,2020-02-01
bank_budget__22_amount_sum_3m,1734172219,79343586,61677726,71659484,52802510,50838061,86226067,51135690,46218658,0,2020-02-01
bank_budget__21_amount_cnt_6m,1797440538,97455084,97882090,55850194,67980243,19544255,20842340,40241004,23088822,13749431,2020-02-01
bank_budget__22_amount_max_6m,1656153799,103330357,67184455,79749291,50185982,58483967,88836869,59690418,70458863,0,2020-02-01
law__29_cnt_3m,2232540825,935387,281266,155926,98103,20936,12414,22790,6354,0,2020-02-01
bank_budget__21_cnt_1m,1905452551,133067795,65599352,35370227,37187049,18124868,5812865,18295125,9009987,6154182,2020-02-01
credit_card__20_amount_cnt_6m,1937345553,91936018,99847446,36795603,25548049,7702243,10432371,11342025,7319359,5805334,2020-02-01
credit_card__20_amount_max_6m,1937345562,111628873,56455883,43274771,15822825,15084312,21881153,18103577,14477045,0,2020-02-01
medical__6_cnt_1m,2229272867,3016413,895122,304080,192819,357855,34845,0,0,0,2020-02-01
other_budget__41_jdpay_amount_sum_3m,2230440841,2145634,367310,89461,470566,427728,104228,28233,0,0,2020-02-01
medical__1_cnt_6m,2088823642,80541226,29854542,12925936,7043880,4150517,5737042,4962363,34853,0,2020-02-01
